Key,Topic,Substance,Class,Document
112 dom,112 - ambien - sleep - asleep,dom,Serotonergic psychedelics,downers easy on my heart and i want to push my body too hard too quickly . a quarter of an ambien pill was just taken milligrams of zolpidem tartrate another
112 dom,112 - ambien - sleep - asleep,dom,Serotonergic psychedelics,morning . i decide i take some ambien in a half hour or so to slowly start coming down but break it into sections and administer it slowly . sure that
112 etizolam,112 - ambien - sleep - asleep,etizolam,Depressant / sedatives,ambien did for me . interesting for sure . effects felt as though they were slowly steadily climbing at this t effects present . starting to yawn more frequently feels primarily
112 mescaline,112 - ambien - sleep - asleep,mescaline,Serotonergic psychedelics,to bed getting more and more horny which i had been all night but was slowly becoming more apparent . after some placeholder i fell asleep . because of the ambien
112 triazolam,112 - ambien - sleep - asleep,triazolam,Depressant / sedatives,admit that the golden sleep is very psychologically addicting . the drug subtle effects and short duration make it a much better choice for me than more popular such as ambien
112 triazolam,112 - ambien - sleep - asleep,triazolam,Depressant / sedatives,a much better choice for me than more popular such as ambien which last a long time and can cause amnesia simply by waking up while they are working . the
112 triazolam,112 - ambien - sleep - asleep,triazolam,Depressant / sedatives,white pill a try . i took it the first placeholder and fell asleep much fast and calmer than with sonata . three nights later i once again found myself without
112 venlafaxine,112 - ambien - sleep - asleep,venlafaxine,Antidepressants / antipsychotics,first i like to relate one from my my developed terrible insomnia after DATE DATE period of using methamphetamines fairly heavily . this insomnia quickly developed resistance to any treatment ambien
112 venlafaxine,112 - ambien - sleep - asleep,venlafaxine,Antidepressants / antipsychotics,. this insomnia quickly developed resistance to any treatment ambien restoril anything . during a period in which her psychiatrist was experimenting he gave her effexor starting at mg a day
112 zolpidem,112 - ambien - sleep - asleep,zolpidem,Depressant / sedatives,ambien so i boight a pill for dollars . i decided to wait until first period was over when i relized my good friend was nt walking so well i thought
112 zolpidem,112 - ambien - sleep - asleep,zolpidem,Depressant / sedatives,ambien makes me prone to seeing things out of the corner of my eye any time i glimpse an unexpected movement or shape i think it a person or animal .
112 zolpidem,112 - ambien - sleep - asleep,zolpidem,Depressant / sedatives,relief is very different . with ambien the pain is gone . it just no longer there . it like a lidocaine injection . with opioids i still feel the pain
112 zolpidem,112 - ambien - sleep - asleep,zolpidem,Depressant / sedatives,bottle of ORG was empty i found my dad prescription abmien . i did some quick research and decided to try it . let me tell you ambien gave me the
113 2c-b,113 - body - sensation - nerves,2c-b,Serotonergic psychedelics,nerves to the tips of my fingers . like ripples on a calm lake they slowly spread out and fill me . no mydriasis is seen at this point but heart
113 4-acetoxy-mipt,113 - body - sensation - nerves,4-acetoxy-mipt,Serotonergic psychedelics,imagine the tingle of a limb that was just beginning to fall asleep doing that passing like that around your body . it was an unpleasant sensation but it was unexpected
113 4-aco-dmt,113 - body - sensation - nerves,4-aco-dmt,Serotonergic psychedelics,of a wave of muscle tension come up my body and through me . it passed up my neck and over the back of my head and face until it gathered
113 5-meo-dipt,113 - body - sensation - nerves,5-meo-dipt,Serotonergic psychedelics,gf why this is any suffused my body with light and energy and stops just short of my head which it does touch at all . remarkable . as a physical
113 5-meo-dmt,113 - body - sensation - nerves,5-meo-dmt,Serotonergic psychedelics,myself down a warm tingling flush settling across my skin from head to toe . time whoa coming back to earth that was pretty intense . i able to type at
113 cannabis spp.,113 - body - sensation - nerves,cannabis spp.,Depressant / sedatives,this felt much of the same way . i felt light and airy movements were slower and humourous and my body was somewhat numb and flowing . i was more lucid
113 cannabis spp.,113 - body - sensation - nerves,cannabis spp.,Depressant / sedatives,could barely raise my arm . it was like i was actually freezing to death slowly . my brain was working very slowly . then came that damned slippage ' again
113 cannabis spp.,113 - body - sensation - nerves,cannabis spp.,Depressant / sedatives,my hands and feet became like swollen sacs of helium and i could feel them slowly detaching from my body . meanwhile the less sensitive parts of my body faded away
113 cannabis spp.,113 - body - sensation - nerves,cannabis spp.,Depressant / sedatives,the feeling of tiny fingers poking me over my body . but even that last long . it evolved once now electricity flowed through me . it was slow at first
113 codeine,113 - body - sensation - nerves,codeine,Depressant / sedatives,staring at the visuals but now i could move my muscles and they would no longer intensify that feeling just feel strange as if to move anything i had to twitch
113 datura spp.,113 - body - sensation - nerves,datura spp.,Deliriants,a rumbling in my lower abdomen or stomach then i felt that rumbling moving upwards slowly . i was captivated by this thing that was moving from my lower body up
113 diphenhydramine,113 - body - sensation - nerves,diphenhydramine,Depressant / sedatives,motor skills were declining and my legs became weak and shaky . i could no longer walk around without using my hands to stabilize myself against a wall or a i
113 dmt,113 - body - sensation - nerves,dmt,Serotonergic psychedelics,. and was i told my whole body had been convulsing i was doing strange fast flickering hand movements and i was kicking stuff off my table that i rested one
113 dmt,113 - body - sensation - nerves,dmt,Serotonergic psychedelics,at which this was coming at me . as soon as i thought or said slow down everything stopped . i had no sensation of touch smell or sight but was
113 dmt,113 - body - sensation - nerves,dmt,Serotonergic psychedelics,extraordinary tingle started at my limbs and then spread over my entire body . it quickly grew stronger and stronger and suddenly the feeling expanded in an entirely new way changing
113 dxm,113 - body - sensation - nerves,dxm,Dissociative psychedelics,back now for the first little while there was nothing . then in small but steady waves the disorientation began to take hold . i started feeling really out of my
113 echinopsis pachanoi,113 - body - sensation - nerves,echinopsis pachanoi,Serotonergic psychedelics,a pulling sensation almost like a tunnel sucking me somewhere else and it was like time was changing . we were experiencing the same thing we all agreed that this was
113 echinopsis peruviana,113 - body - sensation - nerves,echinopsis peruviana,Serotonergic psychedelics,nerve endings in my hands . life is beautiful and everything moves at its own pace quiet and calm . so much so that i can almost feel a physical resistance
113 jwh-018,113 - body - sensation - nerves,jwh-018,Depressant / sedatives,in my frontal lobes which lasted about minutes . next came a warm feeling that slowly flooded my brain and shoulders . i was watching tv and it was on a
113 ketamine,113 - body - sensation - nerves,ketamine,Dissociative psychedelics,into a high frequency deeply disturbing bodily vibration . it started with my extremities and slowly grew inwards to my torso . i felt as though my physical body was becoming
113 ketamine,113 - body - sensation - nerves,ketamine,Dissociative psychedelics,felt liquid it was limp and flowed almost like every step i took was a steady rythmic dance i could feel the workings of my body my brain sending impulses to
113 ketamine,113 - body - sensation - nerves,ketamine,Dissociative psychedelics,if maybe i had been surfing in the orgasmic waves of the numbness for too long and could of been cutting blood circulation in my body . i felt as if
113 lsd,113 - body - sensation - nerves,lsd,Serotonergic psychedelics,my veins and nerves . i felt surprisingly light but my motor skills were too slow to allow me free fluid movement that i might otherwise after a few hours approx
113 mdma,113 - body - sensation - nerves,mdma,Entactogens,anything . the first thing i noticed was a tingling feeling in my head followed shortly by a strong sense of is definitely happening but i ca put my finger on
113 mdma,113 - body - sensation - nerves,mdma,Entactogens,of sensations . there is a warm flow that emits from my bones and pushes slowly out to the edge my skin . on the surface my arm hair and skin
113 mdma,113 - body - sensation - nerves,mdma,Entactogens,skin began to tingle my mind became clearer than ever and everything was happening so fast i have never felt better in my entire life i felt as if i weighed
113 mdma,113 - body - sensation - nerves,mdma,Entactogens,let my mind move i let move move i let my mind we go very quickly chewing gum feeling warm smooth throb at base of skull electric perhaps too in a
113 melatonin,113 - body - sensation - nerves,melatonin,Depressant / sedatives,just some kind of black lines moving backwards . my body is very sensitive i quickly touched my collarbones and even after minutes i feel like something is still touching it
113 methoxetamine,113 - body - sensation - nerves,methoxetamine,Dissociative psychedelics,just feel sort of ' it hard to describe . it like my nerves are passing through a jar of diluted in terms of bodily sensations my whole body feels sort
113 morning glory,113 - body - sensation - nerves,morning glory,Serotonergic psychedelics,become very smooth things such as running my fingertips down my face wrapping my arms slowly around myself bringing my knees up to a rough fetal position and then back all
113 morphine,113 - body - sensation - nerves,morphine,Depressant / sedatives,pins and needles sensation . it started at the top of my head and moved slowly down my body until it left through my toes . really it felt like pins
113 nicotiana tabacum,113 - body - sensation - nerves,nicotiana tabacum,Stimulants,can feel it in my toes and i hold it in for a moment and slowly breath it out again . ' i start to say and my mind and body
113 nitrous oxide,113 - body - sensation - nerves,nitrous oxide,Dissociative psychedelics,signal from the brain to my hands and feet and if it was developing so slowly it would have resembled the deadly syndrome or parkinson or severe ms to a '
113 nitrous oxide,113 - body - sensation - nerves,nitrous oxide,Dissociative psychedelics,oxygen deprivation . then i closed my eyes and felt like i was moving extremely fast . i flailed my arms violently and it felt really good and i felt as
113 propylhexedrine,113 - body - sensation - nerves,propylhexedrine,Stimulants,toes blue and numb . i was weak and feeling very dim the sense of quick wittedness was gone because i was getting enough blood in my brain . i was
113 psilocybin mushrooms,113 - body - sensation - nerves,psilocybin mushrooms,Serotonergic psychedelics,series of different sensations . we normally are aware of it because it happening so fast and we so accustomed to it that we just react to the sensations without a
113 psilocybin mushrooms,113 - body - sensation - nerves,psilocybin mushrooms,Serotonergic psychedelics,that this weird feeling came over my entire body and its like i was no longer in control . my body felt as if it were being massaged from the inside
113 psilocybin mushrooms,113 - body - sensation - nerves,psilocybin mushrooms,Serotonergic psychedelics,muscles tensing and easing back and forth . the nerves in my body cascading an endless wave of physical motion through every part of my body from top to bottom and
113 psilocybin mushrooms,113 - body - sensation - nerves,psilocybin mushrooms,Serotonergic psychedelics,example rubbed my feet against each other and discovered they were still most of the time the feeling that i lift remained however i must also have resisted on some subconscious
113 salvia divinorum,113 - body - sensation - nerves,salvia divinorum,Other,been a new born i felt as if strands of energy glued my body to time . pushing pulling . stretching twisting . i thought or was told is it this
113 salvia divinorum,113 - body - sensation - nerves,salvia divinorum,Other,legs felt cold and clammy i could barely walk felt slightly nauseous everything moved in slow gradual waves but my perception was still mostly the same . my mind in control
113 salvia divinorum,113 - body - sensation - nerves,salvia divinorum,Other,the tiny pebbles on the ground with my hands and they felt like hypodermic needles passing through my skin slowly . like the doctor office giving you needles on each hand
113 salvia divinorum,113 - body - sensation - nerves,salvia divinorum,Other,finger tips and feet similar to that of when your foot falls asleep . it quickly spread through my whole body and i was feeling great . my mind was racing
113 tma-2,113 - body - sensation - nerves,tma-2,Serotonergic psychedelics,body sensations . mostly a general awareness of the functioning of the muscles and a slow deliberate movement . i could feel individual muscles actuating to perform different motions of my
113 venlafaxine,113 - body - sensation - nerves,venlafaxine,Antidepressants / antipsychotics,. the feeling is similar to an electric shock that originates in the brain and quickly spreads to the outer limbs many times it comes in threes and fours . it
122 2c-b,122 - dizzy - dizziness - vertigo,2c-b,Serotonergic psychedelics,friends . i woke up in my bed thinking that i was laying there the duration of the trip and the funny thing was is that i woke up slightly dizzy
122 alcohol,122 - dizzy - dizziness - vertigo,alcohol,Depressant / sedatives,i still felt dizzy and nauseous and had to lay down a lot . i slowly recovered but the effects did go completely away till about hours after i stopped so
122 anadenanthera colubrina,122 - dizzy - dizziness - vertigo,anadenanthera colubrina,Serotonergic psychedelics,the most intense dizziness i have ever felt and i could not think of a time when my equilebrium was more offset . i got into the bathroom and things around
122 buprenorphine,122 - dizzy - dizziness - vertigo,buprenorphine,Depressant / sedatives,still extremely dizzy and am pretty annoyed because supposed to be at work at alarm clock goes off i turn it off and sit and debate for a minute or two
122 caffeine,122 - dizzy - dizziness - vertigo,caffeine,Stimulants,down and tried to sleep for while but even after i woke up after a short nap i was still dizzy . it eventually went away and what helped was not
122 cannabis spp.,122 - dizzy - dizziness - vertigo,cannabis spp.,Depressant / sedatives,. i remember feeling slightly shaky but really just uncomfortable dizzy like i could have passed out if i had continued i went home went to sleep and basically ignored the
122 cannabis spp.,122 - dizzy - dizziness - vertigo,cannabis spp.,Depressant / sedatives,again . as the next min went by these dizzy spells increased in frequency and length . finally it was a constant thing . i found that i had to roll
122 cannabis spp.,122 - dizzy - dizziness - vertigo,cannabis spp.,Depressant / sedatives,i suddenly started feeling strange . i was slightly dizzy i felt like minutes had passed in the span of seconds and i had some trouble concentrating . i was worried
122 cannabis spp.,122 - dizzy - dizziness - vertigo,cannabis spp.,Depressant / sedatives,malfunction and lying there with my eyes closed it was as if my body was slowly spinning and turning around . i began feeling dizzy nauseous and it was still fairly
122 codeine,122 - dizzy - dizziness - vertigo,codeine,Depressant / sedatives,a fair amount of dizziness . both are solved by lying down . my breathing slows . my limbs feel heavy and my eyes want to close . a delicious warmth
122 datura spp.,122 - dizzy - dizziness - vertigo,datura spp.,Deliriants,. getting the dry mouth and dizziness became worse . my heart is beating extremely fast like . at this point i went to sleep . once i closed my eye
122 dimenhydrinate,122 - dizzy - dizziness - vertigo,dimenhydrinate,Deliriants,. i was laying down at first while watching the movie so i got up quickly and i felt dizzy . not in faint like dizzy but in heavy sleepy dizzy
122 diphenhydramine,122 - dizzy - dizziness - vertigo,diphenhydramine,Depressant / sedatives,that bad all things considered . i felt a little off balance had a few short moments of vertigo and my legs felt sore for some of the time like with
122 dxm,122 - dizzy - dizziness - vertigo,dxm,Dissociative psychedelics,felt really dizzy and kind of excited . we sat around and watched tv as slowly our minds started to slip out of our ears . i tried to calculate what
122 dxm,122 - dizzy - dizziness - vertigo,dxm,Dissociative psychedelics,felt shaky and dizzy but i took a shot of and it cleared up fairly quickly . hours later i was able to drive to school with no problem overall i
122 ether,122 - dizzy - dizziness - vertigo,ether,Depressant / sedatives,huffing the ether and feeling the affects . after the dizzy sensations and odd sounds passed i simply felt a little light headed . i would personally think ether felt very
122 gabapentin,122 - dizzy - dizziness - vertigo,gabapentin,Depressant / sedatives,i felt softly dizzy and i had trouble with visual accommodation . i stood up slowly and tried to walk to the bathroom i needed to pee . walking out of
122 gbl,122 - dizzy - dizziness - vertigo,gbl,Depressant / sedatives,euphoria dizziness and intoxication continued to events from onwards are extremely blurry . at i passed at i woke up feeling nauseous . while i was still intoxicated from the effects
122 hash,122 - dizzy - dizziness - vertigo,hash,Depressant / sedatives,we had walked for minutes i started to get realy dizzy my brain was working slower it felt like my brain was lagging . the rate ' of my eyes was
122 heroin,122 - dizzy - dizziness - vertigo,heroin,Depressant / sedatives,the contents of the remaining units into my vein . as i did this a quick rush of warm dizziness filled my being . how do i describe this its so
122 hydrocodone,122 - dizzy - dizziness - vertigo,hydrocodone,Depressant / sedatives,not about to waste this high by sleeping . turning my head to the side fast makes me dizzy . my mouth is a little dry but i brought a bottle
122 hydrocodone,122 - dizzy - dizziness - vertigo,hydrocodone,Depressant / sedatives,kind of dizzy as if i had vertigo . i took a few minutes to steady myself and left . my wife drove me to the pharmacy to fill the prescription
122 ibogaine,122 - dizzy - dizziness - vertigo,ibogaine,Serotonergic psychedelics,. actually i remained dizzy for DATE afterward with the severity of the dizziness fading slowly over time until eventually it was only perceptible at certain times like with my eyes
122 ibogaine,122 - dizzy - dizziness - vertigo,ibogaine,Serotonergic psychedelics,i managed to start sneaking in a few hours here and there . the dizziness slowly subsided and i was able to move freely about the house by DATE night .
122 ilex paraguariensis,122 - dizzy - dizziness - vertigo,ilex paraguariensis,Stimulants,i felt quite strange . i just layed down and let those minutes of dizzyness pass . afterwards i was feeling mentally relaxed and physically with a lot of energy .
122 ilex paraguariensis,122 - dizzy - dizziness - vertigo,ilex paraguariensis,Stimulants,in fact it the worse hours i have had to experience in my my heart rate was going crazy i was feeling very stressed nauseous dizziness and vertigo . i was
122 jwh-018,122 - dizzy - dizziness - vertigo,jwh-018,Depressant / sedatives,extremely dizzy and disoriented . but i had a goal after mentally preparing myself i slowly wobbled over to the bathroom and secured the eyedrops in my medicine cabinet . after
122 ketamine,122 - dizzy - dizziness - vertigo,ketamine,Dissociative psychedelics,numb and immobile . two more minutes later my posters and ceiling began to spin rapidly but not making me feel dizzy at all . minutes after that the full effects
122 ketamine,122 - dizzy - dizziness - vertigo,ketamine,Dissociative psychedelics,felt heightened like being free dizzy lazy not giving a care bout anything but the slow motion of the moments i was having and this was the type of experience that
122 lsd,122 - dizzy - dizziness - vertigo,lsd,Serotonergic psychedelics,notice wrong move when i stood up and i feel dizzy feeling as though i short and stretched sideways . running out of breath or i also feel it harder to
122 mda,122 - dizzy - dizziness - vertigo,mda,Entactogens,not cause dizziness but rather altered dimensions of objects and space . this peak was long harmonious comfortable and dynamic in terms of the between visual and body high . in
122 mdma,122 - dizzy - dizziness - vertigo,mdma,Entactogens,slight dizziness set in and within the next few minutes it felt as if i passed through a brick wall of i was on the floor making the most agonizing noises
122 mdma,122 - dizzy - dizziness - vertigo,mdma,Entactogens,hardcore dancing in before i began to feel really dizzy . the moving lights turned rapidly from beautiful to nausiating and i had to sit down to keep from vomiting .
122 mdma,122 - dizzy - dizziness - vertigo,mdma,Entactogens,was still feeling exceptionally the intense brain zap effect whenever i tried to move too quickly and l had the ringing in my ears but was feeling less nauseous . i
122 mdma,122 - dizzy - dizziness - vertigo,mdma,Entactogens,. also after days i noticed a physical exhaustion but nothing abnormal just had a long long nap DATE day i had a very sudden dizziness that blurred my visual field
122 methylone,122 - dizzy - dizziness - vertigo,methylone,Entactogens,entered bloodstream i am dizzy and lightheaded this feeling is replaced by intense euphoria and rapid minute i am laying on the sofa i am aware of the intoxication and i
122 mitragyna speciosa,122 - dizzy - dizziness - vertigo,mitragyna speciosa,Depressant / sedatives,me for a while after i have finished consumption . so a mild dizzyness can quickly turn into feeling very dizzy and nauseous as well as having hot and cold flashes
122 mitragyna speciosa,122 - dizzy - dizziness - vertigo,mitragyna speciosa,Depressant / sedatives,surfing the the dizziness is worsening i feel very weak and i think i could pass out . i go back outside but it does really help sometimes i feel better
122 myristica spp.,122 - dizzy - dizziness - vertigo,myristica spp.,Stimulants,the second PERSON i suddenly fell a massive rush beginning in my lower abdomen that quickly moved all the way to the top of my head i became very dizzy and
122 myristica spp.,122 - dizzy - dizziness - vertigo,myristica spp.,Stimulants,my head clears up a little this dizzyness gets pretty annoying . also i experienced short term memory loss on par with a heavy mj experience which is always annoying when
122 myristica spp.,122 - dizzy - dizziness - vertigo,myristica spp.,Stimulants,sleep am sleepy low eyes eyes feel dry feel stoned good sleep did check heart rate will try to remember when get home not sure might have experienced some vertigo when
122 myristica spp.,122 - dizzy - dizziness - vertigo,myristica spp.,Stimulants,and threw a little less sick and extremely dizzy slight visual distortions same for next pass out on next morning woke up still feeling quite dizzy but not effects wearing back
122 pcp,122 - dizzy - dizziness - vertigo,pcp,Dissociative psychedelics,i felt like i was going in circles . it also felt like hours had passed and i somehow sobered up a little but but we were really dizzy . so
122 psilocybin mushrooms,122 - dizzy - dizziness - vertigo,psilocybin mushrooms,Serotonergic psychedelics,dizziness as i sat on my bed . than the trip got real strong with time distortion and a whole lot of questions poping in my head . what is death
122 salvia divinorum,122 - dizzy - dizziness - vertigo,salvia divinorum,Other,different very odd so dizzy . and weird flashes in my head like having a quick high blood pressure rush and my jaw is feeling numb but sure from just holding
122 salvia divinorum,122 - dizzy - dizziness - vertigo,salvia divinorum,Other,occupying was rejecting me like some sort of bacterial infection or appendage the process of slowly regaining awareness of my physical being was inversely accompanied by increasing dizziness . i felt
122 salvia divinorum,122 - dizzy - dizziness - vertigo,salvia divinorum,Other,and closed my eyes . immediately i felt like the world was spinning around very rapidly but it did feel like the vertigo you get from alcohol no nausea for one
122 substituted piperazines,122 - dizzy - dizziness - vertigo,substituted piperazines,Stimulants,but still very dizzy . it seems any positive effects are happening now feel slightly speedy but in a more controllable way . midnight now feeling close to baseline but have
122 venlafaxine,122 - dizzy - dizziness - vertigo,venlafaxine,Antidepressants / antipsychotics,my surroundings . i get sweats shivers ' blackouts nausea headaches . i frequently get quick sharp waves of extreme dizziness from head to toe which last only a second but
123 2c-b,123 - cat - cats - cate,2c-b,Serotonergic psychedelics,cats were beautiful moving oasises in the otherwise jagged world of ugly . but we quickly decided to return inside for warmth and the uglies had at this point been joined
123 2c-c,123 - cat - cats - cate,2c-c,Serotonergic psychedelics,back home the cat greets me with an intense ageless predator stare each of its long hairs in perfect order i can see the cats aura biofield . it flees in
123 2c-c,123 - cat - cats - cate,2c-c,Serotonergic psychedelics,cat who is flat on its back from the t off baseline my this is quick onset well why not go out to grab some things from the store fruits some
123 2c-i,123 - cat - cats - cate,2c-i,Serotonergic psychedelics,this was another thing i had never attempted before . but the cat arrived very quickly and i spent quite some placeholder petting and scratching him before he lept from my
123 2c-t-21,123 - cat - cats - cate,2c-t-21,Serotonergic psychedelics,am already getting alerts . i realize we need to put everything away in a hurry want the cats getting into the stash clean up and get horizontal . i am
123 2c-t-7,123 - cat - cats - cate,2c-t-7,Serotonergic psychedelics,was only heightened by the appearance of cat shit throughout the house . something i quickly made a note of and then realised how offensive i might have come across to
123 4-acetoxy-dipt,123 - cat - cats - cate,4-acetoxy-dipt,Serotonergic psychedelics,remembered to feed the cat and was generally able to perform simple tasks though very slowly . the cat was no more or less delightful than he always is which i
123 amanita muscaria,123 - cat - cats - cate,amanita muscaria,Dissociative psychedelics,my roommate woke me up around saying the cat is acting weird . this was shortly after the sounds of the cat puking pierced my slumber without quite rousing me out
123 argyreia nervosa,123 - cat - cats - cate,argyreia nervosa,Serotonergic psychedelics,with one another i had started to become aware that unrelated things were moving in time with one my cat moved in time with the music and dialogue on the tv
123 argyreia nervosa,123 - cat - cats - cate,argyreia nervosa,Serotonergic psychedelics,filled with a tremendous happy up feeling . many visuals such as seeing a really long tracer when my calico cat ran across the kitchen floor . it seemed like there
123 argyreia nervosa,123 - cat - cats - cate,argyreia nervosa,Serotonergic psychedelics,cat moved in time with the music and dialogue on the tv and so did passing cars on the street below which i could see through my balcony window . i
123 brugmansia spp.,123 - cat - cats - cate,brugmansia spp.,Deliriants,in and look more . sure enough two more pairs of gleaming eyes crunching up slowly watching us but hesitating as they see the great dead cat at e feet .
123 brugmansia spp.,123 - cat - cats - cate,brugmansia spp.,Deliriants,him and thus began the waiting . the cats would hardly move inching forward so slowly then pounce for some reason they attacked more where i had a body part out
123 cannabis spp.,123 - cat - cats - cate,cannabis spp.,Depressant / sedatives,a kitten that would make him meow at me that exact way at that exact time ' you know just the entire microcosmic situation . but the thing that really got
123 cannabis spp.,123 - cat - cats - cate,cannabis spp.,Depressant / sedatives,it was the cat i had just seen . very werid feeling like my extreme short term memory was going out on me . the cold dew was better but still
123 cannabis spp.,123 - cat - cats - cate,cannabis spp.,Depressant / sedatives,. i was alarmed with many things and proceeded to act somewhat like a cat quick and very attentive . my friends thought this was all funny and just could get
123 cannabis spp.,123 - cat - cats - cate,cannabis spp.,Depressant / sedatives,corner of my eye . it scared the shit out of me i looked over quickly and saw it was the cat i had just seen . very werid feeling like
123 cocaine,123 - cat - cats - cate,cocaine,Stimulants,urge to see what we would have been doing together had my dealer been on time . what can i say curiosity killed the cat as it so often does .
123 datura spp.,123 - cat - cats - cate,datura spp.,Deliriants,to a cat poor house cat . at some point i had no grasp of time by now my human pals once again materialized and upon seeing them i determined to
123 dimenhydrinate,123 - cat - cats - cate,dimenhydrinate,Deliriants,a cat you probably know that cats do maintain eye contact with someone for a prolonged period of time they always tend to look somewhere else then look back at you
123 dimenhydrinate,123 - cat - cats - cate,dimenhydrinate,Deliriants,the cat was even nearby . i had also convinced myself that it was class time and i needed to catch the bus . i can also assume that it was
123 diphenhydramine,123 - cat - cats - cate,diphenhydramine,Depressant / sedatives,cat with distorted features and big fangs . it growled at me and ran very fast and lept at me . i put up my arm and it exploded in GPE
123 dmt,123 - cat - cats - cate,dmt,Serotonergic psychedelics,. my cat walked near me and i felt myself completely and utterly stuck in time . i moving forwards or backwards . i was stuck . stuck . stuck .
123 dpt,123 - cat - cats - cate,dpt,Serotonergic psychedelics,was when certain occurrences went down . i looked for my second cat it turning quickly to tragedy simply because i connect up the observation that with the less bold cat
123 ketamine,123 - cat - cats - cate,ketamine,Dissociative psychedelics,looking animals . if you do know about alley cats pretty much about of the time they run like bats out of hell at the sight of a human i remember
123 ketamine,123 - cat - cats - cate,ketamine,Dissociative psychedelics,shot up the other side . i then found myself back in my room and slowly noticed cat had crawled in bed next to me and was holding me comfortingly .
123 ketamine,123 - cat - cats - cate,ketamine,Dissociative psychedelics,positions as i wiggled them . i also remember repeatedly moaning shit holy shit very slowly as to try and convey what i was experiencing to cat . in a brief
123 lsd,123 - cat - cats - cate,lsd,Serotonergic psychedelics,exhibit with me and the meer cats were wonderous . their behavioural patterns changed so quickly and they seemed as content as i . they quickly moved from digging to play
123 lsd,123 - cat - cats - cate,lsd,Serotonergic psychedelics,ability to find truth . i felt that if i fell asleep she would no longer exist DATE DATE DATE and would haunt my memory forever . the cat mentioned earlier
123 lsd,123 - cat - cats - cate,lsd,Serotonergic psychedelics,stray cat and ran in the other direction . i knew that i was the fastest being in the universe and i ran into the forest surrounding this was the last
123 lsd,123 - cat - cats - cate,lsd,Serotonergic psychedelics,. it was by far the smoothest i have ever experienced just a comfortable playful time with the cats . eventually i noticed a shift in headspace and some really minor
123 mdma,123 - cat - cats - cate,mdma,Entactogens,kneaded it . i found myself perpetually focused on doing this for god knows how long and the funny thing is my cat enjoyed it . he just laid down and
123 mdma,123 - cat - cats - cate,mdma,Entactogens,by myself well my cat is here too in my apartment . i spent the duration of the evening night and now morning in my bedroom including bathroom of timeline of
123 nepeta cataria,123 - cat - cats - cate,nepeta cataria,Other,the chair leg sooner rather than later all of the silliness devolves into some very passed out cats lazed all over the place . i look over at my husband and
123 nepeta cataria,123 - cat - cats - cate,nepeta cataria,Other,joint i mean it had to be of an inch thick and about four inches long no joke . i tested some catnip on one of my cats and was pleased
123 psilocybin mushrooms,123 - cat - cats - cate,psilocybin mushrooms,Serotonergic psychedelics,a peregrine falcon inches from my face and i stared into its eyes for the longest time while i talked to her . it was amazing . after about an hour
123 psilocybin mushrooms,123 - cat - cats - cate,psilocybin mushrooms,Serotonergic psychedelics,people in the walls or behind me . this scared me so i sat up quickly just to be sure . then to make matters worse my cat started meowing loudly
123 psilocybin mushrooms,123 - cat - cats - cate,psilocybin mushrooms,Serotonergic psychedelics,and sat in the kitchen . at this point in placeholder everything was moving in slow motion . my cat walked up to me purring and it started to weave in
123 psilocybin mushrooms,123 - cat - cats - cate,psilocybin mushrooms,Serotonergic psychedelics,had gone . there was a black cat looking at me that was but it swiftly eloped before i could stand or utter a greeting . from the beginning of the
123 salvia divinorum,123 - cat - cats - cate,salvia divinorum,Other,fact i found out later that i had a very weird lack of sense of time during my cat meowed and it sounded like a very meow that raise in frequency
123 salvia divinorum,123 - cat - cats - cate,salvia divinorum,Other,technique of . my cat was on the rim of my pool in which he quickly sprang forth towards me and ran his body on the side of my leg .
123 salvia divinorum,123 - cat - cats - cate,salvia divinorum,Other,pet cat i can assure you no thought of DATE presents or my cat ever passed through my mind while tripping or at least that i can remember i guess .
123 salvia divinorum,123 - cat - cats - cate,salvia divinorum,Other,in the distance . i saw something out the corner of my eye and turned quickly to look . the cat was there staring at me and i thought it was
124 25i-nbome,124 - walking - legs - feet,25i-nbome,Serotonergic psychedelics,and get up to move to another bench . i feel like i getting up slowly and that i moving and walking in a very deliberate way . it feels conspicuous
124 2c-i,124 - walking - legs - feet,2c-i,Serotonergic psychedelics,exert my self and i enjoy doing so i go up and down stairs very quickly and without feeling any lactic acid build my head is ' went with friends one
124 2c-t-2,124 - walking - legs - feet,2c-t-2,Serotonergic psychedelics,even find annoying when other people do it but now my leg was moving quite quickly . i sat there until and then began walking again . i eventually reached a
124 5-meo-amt,124 - walking - legs - feet,5-meo-amt,Serotonergic psychedelics,idea that i was paralyzed from the waist down and my legs work at all slowly i tried to move each leg so i could lie down instead i hit the
124 5-meo-mipt,124 - walking - legs - feet,5-meo-mipt,Serotonergic psychedelics,service due to its not unpleasant ridgidy in thought and key muscular areas involved in prolonged walking . i can hear peoples foot steps or murmurs at least better than normal
124 alcohol,124 - walking - legs - feet,alcohol,Depressant / sedatives,a bit off . if i concentrated i could balance myself on one foot for longer than seconds but i could hold the pose forever . i pissed and then walked
124 alcohol,124 - walking - legs - feet,alcohol,Depressant / sedatives,sadly to say not to accurately . it felt like the smallest move would be accelerated and keep going in one direction and it was hard to get my limbs to
